STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
74486094789,2024-06-17,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.1,0,66.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.1,0,71.1,0,0.00,I,999.9,000000
72295023174,2024-06-17,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",63.3,0,53.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,68.3,0,58.3,0,0.00,I,999.9,000000
72530094846,2024-06-18,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",66.8,0,56.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,71.8,0,61.8,0,0.00,I,999.9,000000
74486094789,2024-06-18,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.7,0,68.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.7,0,73.7,0,0.00,I,999.9,000000
72295023174,2024-06-18,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.3,0,59.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.3,0,64.3,0,0.00,I,999.9,000000
72530094846,2024-06-19,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.4,0,71.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.4,0,76.4,0,0.00,I,999.9,000000
74486094789,2024-06-19,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.7,0,60.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.7,0,65.7,0,0.00,I,999.9,000000
72295023174,2024-06-19,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65.0,0,55.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,70.0,0,60.0,0,0.00,I,999.9,000000
72530094846,2024-06-20,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",84.7,0,74.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,89.7,0,79.7,0,0.00,I,999.9,000000
74486094789,2024-06-20,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.1,0,62.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.1,0,67.1,0,0.00,I,999.9,000000
72295023174,2024-06-20,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",76.3,0,66.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.3,0,71.3,0,0.00,I,999.9,000000
72530094846,2024-06-21,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",77.5,0,67.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.5,0,72.5,0,0.00,I,999.9,000000
74486094789,2024-06-21,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.6,0,64.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.6,0,69.6,0,0.00,I,999.9,000000
72295023174,2024-06-21,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.2,0,59.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.2,0,64.2,0,0.00,I,999.9,000000
72530094846,2024-06-22,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",78.6,0,68.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.6,0,73.6,0,0.00,I,999.9,000000
74486094789,2024-06-22,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",70.5,0,60.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.5,0,65.5,0,0.00,I,999.9,000000
72295023174,2024-06-22,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.2,0,61.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.2,0,66.2,0,0.00,I,999.9,000000
72530094846,2024-06-23,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",72.7,0,62.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.7,0,67.7,0,0.00,I,999.9,000000
74486094789,2024-06-23,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.8,0,63.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.8,0,68.8,0,0.00,I,999.9,000000
72295023174,2024-06-23,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",64.1,0,54.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,69.1,0,59.1,0,0.00,I,999.9,000000
72530094846,2024-06-24,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.8,0,66.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.8,0,71.8,0,0.00,I,999.9,000000
74486094789,2024-06-24,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.1,0,70.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.1,0,75.1,0,0.00,I,999.9,000000
72295023174,2024-06-24,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.0,0,61.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.0,0,66.0,0,0.00,I,999.9,000000
72530094846,2024-06-25,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.8,0,66.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.8,0,71.8,0,0.00,I,999.9,000000
74486094789,2024-06-25,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",78.9,0,68.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.9,0,73.9,0,0.00,I,999.9,000000
72295023174,2024-06-25,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.6,0,62.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.6,0,67.6,0,0.00,I,999.9,000000
72530094846,2024-06-26,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.3,0,70.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.3,0,75.3,0,0.00,I,999.9,000000
74486094789,2024-06-26,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.7,0,65.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.7,0,70.7,0,0.00,I,999.9,000000
72295023174,2024-06-26,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.5,0,61.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.5,0,66.5,0,0.00,I,999.9,000000
72530094846,2024-06-27,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.9,0,70.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.9,0,75.9,0,0.00,I,999.9,000000
74486094789,2024-06-27,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.6,0,63.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.6,0,68.6,0,0.00,I,999.9,000000
72295023174,2024-06-27,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",66.4,0,56.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,71.4,0,61.4,0,0.00,I,999.9,000000
72530094846,2024-06-28,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.4,0,72.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.4,0,77.4,0,0.00,I,999.9,000000
74486094789,2024-06-28,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",73.8,0,63.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.8,0,68.8,0,0.00,I,999.9,000000
72295023174,2024-06-28,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.0,0,61.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.0,0,66.0,0,0.00,I,999.9,000000
72530094846,2024-06-29,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",74.5,0,64.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.5,0,69.5,0,0.00,I,999.9,000000
74486094789,2024-06-29,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",72.4,0,62.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.4,0,67.4,0,0.00,I,999.9,000000
72295023174,2024-06-29,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",68.7,0,58.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,73.7,0,63.7,0,0.00,I,999.9,000000
72530094846,2024-06-30,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",77.7,0,67.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.7,0,72.7,0,0.00,I,999.9,000000
74486094789,2024-06-30,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",81.0,0,71.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.0,0,76.0,0,0.00,I,999.9,000000
72295023174,2024-06-30,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",70.2,0,60.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,75.2,0,65.2,0,0.00,I,999.9,000000
72530094846,2024-07-01,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.4,0,70.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.4,0,75.4,0,0.00,I,999.9,000000
74486094789,2024-07-01,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",76.8,0,66.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.8,0,71.8,0,0.00,I,999.9,000000
72295023174,2024-07-01,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",65.7,0,55.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,70.7,0,60.7,0,0.00,I,999.9,000000
72530094846,2024-07-02,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.7,0,72.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.7,0,77.7,0,0.00,I,999.9,000000
74486094789,2024-07-02,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.0,0,70.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.0,0,75.0,0,0.00,I,999.9,000000
72295023174,2024-07-02,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",75.6,0,65.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.6,0,70.6,0,0.00,I,999.9,000000
72530094846,2024-07-03,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.8,0,71.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.8,0,76.8,0,0.00,I,999.9,000000
74486094789,2024-07-03,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.6,0,67.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.6,0,72.6,0,0.00,I,999.9,000000
72295023174,2024-07-03,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.8,0,64.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.8,0,69.8,0,0.00,I,999.9,000000
72530094846,2024-07-04,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.2,0,71.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.2,0,76.2,0,0.00,I,999.9,000000
74486094789,2024-07-04,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",87.4,0,77.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,92.4,0,82.4,0,0.00,I,999.9,000000
72295023174,2024-07-04,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.4,0,63.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.4,0,68.4,0,0.00,I,999.9,000000
72530094846,2024-07-05,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.2,0,70.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.2,0,75.2,0,0.00,I,999.9,000000
74486094789,2024-07-05,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.4,0,65.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.4,0,70.4,0,0.00,I,999.9,000000
72295023174,2024-07-05,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.8,0,61.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.8,0,66.8,0,0.00,I,999.9,000000
72530094846,2024-07-06,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.8,0,70.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.8,0,75.8,0,0.00,I,999.9,000000
74486094789,2024-07-06,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.9,0,67.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.9,0,72.9,0,0.00,I,999.9,000000
72295023174,2024-07-06,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.3,0,59.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.3,0,64.3,0,0.00,I,999.9,000000
72530094846,2024-07-07,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.2,0,72.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.2,0,77.2,0,0.00,I,999.9,000000
74486094789,2024-07-07,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.9,0,65.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.9,0,70.9,0,0.00,I,999.9,000000
72295023174,2024-07-07,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",75.4,0,65.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.4,0,70.4,0,0.00,I,999.9,000000
72530094846,2024-07-08,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.5,0,72.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.5,0,77.5,0,0.00,I,999.9,000000
74486094789,2024-07-08,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",87.1,0,77.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,92.1,0,82.1,0,0.00,I,999.9,000000
72295023174,2024-07-08,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",68.8,0,58.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,73.8,0,63.8,0,0.00,I,999.9,000000
72530094846,2024-07-09,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",84.7,0,74.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,89.7,0,79.7,0,0.00,I,999.9,000000
74486094789,2024-07-09,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.8,0,64.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.8,0,69.8,0,0.00,I,999.9,000000
72295023174,2024-07-09,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.6,0,62.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.6,0,67.6,0,0.00,I,999.9,000000
72530094846,2024-07-10,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",83.4,0,73.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.4,0,78.4,0,0.00,I,999.9,000000
74486094789,2024-07-10,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",86.4,0,76.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,91.4,0,81.4,0,0.00,I,999.9,000000
72295023174,2024-07-10,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",75.6,0,65.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.6,0,70.6,0,0.00,I,999.9,000000
72530094846,2024-07-11,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",83.2,0,73.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.2,0,78.2,0,0.00,I,999.9,000000
74486094789,2024-07-11,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",84.3,0,74.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,89.3,0,79.3,0,0.00,I,999.9,000000
72295023174,2024-07-11,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.7,0,63.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.7,0,68.7,0,0.00,I,999.9,000000
72530094846,2024-07-12,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",79.5,0,69.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.5,0,74.5,0,0.00,I,999.9,000000
74486094789,2024-07-12,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.0,0,67.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.0,0,72.0,0,0.00,I,999.9,000000
72295023174,2024-07-12,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",74.7,0,64.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.7,0,69.7,0,0.00,I,999.9,000000
72530094846,2024-07-13,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",71.2,0,61.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.2,0,66.2,0,0.00,I,999.9,000000
74486094789,2024-07-13,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.6,0,64.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.6,0,69.6,0,0.00,I,999.9,000000
72295023174,2024-07-13,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.2,0,63.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.2,0,68.2,0,0.00,I,999.9,000000
72530094846,2024-07-14,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",79.0,0,69.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.0,0,74.0,0,0.00,I,999.9,000000
74486094789,2024-07-14,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",81.3,0,71.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.3,0,76.3,0,0.00,I,999.9,000000
72295023174,2024-07-14,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.1,0,62.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.1,0,67.1,0,0.00,I,999.9,000000
72530094846,2024-07-15,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.5,0,70.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.5,0,75.5,0,0.00,I,999.9,000000
74486094789,2024-07-15,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.7,0,67.7,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.7,0,72.7,0,0.00,I,999.9,000000
72295023174,2024-07-15,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.6,0,62.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.6,0,67.6,0,0.00,I,999.9,000000
72530094846,2024-07-16,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",76.8,0,66.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,81.8,0,71.8,0,0.00,I,999.9,000000
74486094789,2024-07-16,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",71.8,0,61.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.8,0,66.8,0,0.00,I,999.9,000000
72295023174,2024-07-16,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",68.4,0,58.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,73.4,0,63.4,0,0.00,I,999.9,000000
72530094846,2024-07-17,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",74.0,0,64.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.0,0,69.0,0,0.00,I,999.9,000000
74486094789,2024-07-17,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",82.0,0,72.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.0,0,77.0,0,0.00,I,999.9,000000
72295023174,2024-07-17,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",72.9,0,62.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,77.9,0,67.9,0,0.00,I,999.9,000000
72530094846,2024-07-18,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",82.2,0,72.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,87.2,0,77.2,0,0.00,I,999.9,000000
74486094789,2024-07-18,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",75.0,0,65.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,80.0,0,70.0,0,0.00,I,999.9,000000
72295023174,2024-07-18,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",69.2,0,59.2,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,74.2,0,64.2,0,0.00,I,999.9,000000
72530094846,2024-07-19,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",80.9,0,70.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.9,0,75.9,0,0.00,I,999.9,000000
74486094789,2024-07-19,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",83.0,0,73.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.0,0,78.0,0,0.00,I,999.9,000000
72295023174,2024-07-19,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",73.1,0,63.1,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,78.1,0,68.1,0,0.00,I,999.9,000000
72530094846,2024-07-20,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.3,0,71.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.3,0,76.3,0,0.00,I,999.9,000000
74486094789,2024-07-20,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",79.9,0,69.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,84.9,0,74.9,0,0.00,I,999.9,000000
72295023174,2024-07-20,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.5,0,57.5,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.5,0,62.5,0,0.00,I,999.9,000000
72530094846,2024-07-21,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",77.4,0,67.4,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.4,0,72.4,0,0.00,I,999.9,000000
74486094789,2024-07-21,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",80.9,0,70.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,85.9,0,75.9,0,0.00,I,999.9,000000
72295023174,2024-07-21,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",78.9,0,68.9,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,83.9,0,73.9,0,0.00,I,999.9,000000
72530094846,2024-07-22,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",83.8,0,73.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,88.8,0,78.8,0,0.00,I,999.9,000000
74486094789,2024-07-22,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",74.3,0,64.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.3,0,69.3,0,0.00,I,999.9,000000
72295023174,2024-07-22,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",67.0,0,57.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,72.0,0,62.0,0,0.00,I,999.9,000000
72530094846,2024-07-23,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",81.3,0,71.3,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,86.3,0,76.3,0,0.00,I,999.9,000000
74486094789,2024-07-23,40.64,-73.78,3.4,"JFK INTERNATIONAL AIRPORT, NY US",77.6,0,67.6,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,82.6,0,72.6,0,0.00,I,999.9,000000
72295023174,2024-07-23,33.94,-118.4,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",71.8,0,61.8,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,76.8,0,66.8,0,0.00,I,999.9,000000
72530094846,2024-07-24,41.96,-87.93,201.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",74.0,0,64.0,0,1013.2,0,1010.5,0,10.0,0,5.4,0,12.0,999.9,79.0,0,69.0,0,0.00,I,999.9,000000
